timestamp,seq,cpu_percent,rx_bytes,tx_bytes,rx_drop,tx_drop,tcp_retrans_segs,tcp_retrans_delta,send_success,rtt_ms,jitter_ms,total_sent,total_success,total_failures,loss_rate
1761477776.4688585,47,16.3,42429,38419,0,0,0,0,1,44.233,1.495,48,48,0,0.0
1761477780.5168746,48,8.5,42977,39193,0,0,0,0,1,42.006,1.541,49,49,0,0.0
1761477784.5636914,49,12.3,43525,39969,0,0,0,0,1,42.998,1.506,50,50,0,0.0
1761477788.6123772,50,10.8,44073,40745,0,0,0,0,1,41.763,1.489,51,51,0,0.0
1761477792.6595807,51,16.4,44621,41521,0,0,0,0,1,41.921,1.406,52,52,0,0.0
1761477796.7100344,52,11.7,45169,42297,0,0,0,0,1,43.912,1.443,53,53,0,0.0
1761477800.756553,53,11.2,45717,43073,0,0,0,0,1,41.403,1.509,54,54,0,0.0
1761477804.804744,54,10.2,46265,43848,0,0,0,0,1,42.506,1.484,55,55,0,0.0
1761477808.8550236,55,10.6,46813,44624,0,0,0,0,1,42.579,1.396,56,56,0,0.0
1761477812.9026656,56,13.2,47431,45397,0,0,0,0,1,42.235,1.33,57,57,0,0.0
1761477816.9516814,57,12.0,48049,46173,0,0,0,0,1,42.787,1.281,58,58,0,0.0
1761477820.9976218,58,10.6,48597,46949,0,0,0,0,1,41.397,1.288,59,59,0,0.0
1761477825.0451014,59,17.2,49145,47725,0,0,0,0,1,41.999,1.245,60,60,0,0.0
1761477829.091164,60,11.2,49693,48501,0,0,0,0,1,41.651,1.189,61,61,0,0.0
1761477833.1370158,61,13.4,50241,49276,0,0,0,0,1,43.213,1.212,62,62,0,0.0
1761477837.186765,62,16.3,50789,50121,0,0,0,0,1,44.135,1.194,63,63,0,0.0
1761477841.2365742,63,41.5,52115,50896,0,0,0,0,1,43.638,1.151,64,64,0,0.0
1761477845.2844453,64,47.2,52663,51672,0,0,0,0,1,41.711,1.199,65,65,0,0.0
1761477849.3352578,65,28.2,53351,52448,0,0,0,0,1,44.814,1.318,66,66,0,0.0
1761477853.3869255,66,13.6,54039,53224,0,0,0,0,1,43.689,1.306,67,67,0,0.0
1761477857.435831,67,16.1,54587,54000,0,0,0,0,1,42.311,1.311,68,68,0,0.0
1761477861.481175,68,18.2,55205,54774,0,0,0,0,1,41.683,1.268,69,69,0,0.0
1761477865.5289626,69,9.2,55823,55550,0,0,0,0,1,41.991,1.208,70,70,0,0.0
1761477869.5752358,70,20.2,56305,56326,0,0,0,0,1,41.785,1.145,71,71,0,0.0
1761477873.6297052,71,16.5,56853,57102,0,0,0,0,1,46.136,1.346,72,72,0,0.0
1761477877.675052,72,14.1,57401,57878,0,0,0,0,1,43.441,1.43,73,73,0,0.0
1761477881.7313316,73,20.3,57949,58654,0,0,0,0,1,50.672,1.792,74,74,0,0.0
1761477885.7837937,74,14.5,58567,59430,0,0,0,0,1,44.285,2.08,75,75,0,0.0
1761477889.8311245,75,19.7,59115,60206,0,0,0,0,1,42.415,2.066,76,76,0,0.0
1761477893.8785257,76,23.2,59733,60981,0,0,0,0,1,42.124,1.956,77,77,0,0.0
1761477897.9248576,77,11.2,60281,61757,0,0,0,0,1,41.406,1.878,78,78,0,0.0
1761477901.969613,78,14.1,60829,62534,0,0,0,0,1,41.476,1.765,79,79,0,0.0
1761477906.0183983,79,20.7,61377,63309,0,0,0,0,1,42.588,1.724,80,80,0,0.0
1761477910.0676823,80,12.3,61925,64085,0,0,0,0,1,42.887,1.635,81,81,0,0.0
1761477914.1200862,81,14.8,62473,64860,0,0,0,0,1,45.51,1.697,82,82,0,0.0
1761477918.1713624,82,21.6,63021,65635,0,0,0,0,1,42.885,1.755,83,83,0,0.0
1761477922.2168794,83,15.9,63569,66411,0,0,0,0,1,41.428,1.736,84,84,0,0.0
1761477926.2692902,84,13.2,64117,67187,0,0,0,0,1,47.026,1.978,85,85,0,0.0
1761477930.3228533,85,23.3,64665,67962,0,0,0,0,1,48.272,1.932,86,86,0,0.0
1761477934.371159,86,11.9,65213,68739,0,0,0,0,1,43.197,2.128,87,87,0,0.0
1761477938.419309,87,20.0,65761,69515,0,0,0,0,1,42.572,2.035,88,88,0,0.0
1761477942.4650023,88,13.8,66309,70290,0,0,0,0,1,41.482,1.975,89,89,0,0.0
1761477946.5142787,89,13.1,66857,71065,0,0,0,0,1,44.29,2.027,90,90,0,0.0
1761477950.561361,90,18.1,67405,71840,0,0,0,0,1,41.574,2.07,91,91,0,0.0
1761477954.6123934,91,15.2,67953,72615,0,0,0,0,1,43.999,2.093,92,92,0,0.0
1761477958.661589,92,17.6,68501,73391,0,0,0,0,1,43.485,1.994,93,93,0,0.0
1761477962.7099502,93,22.1,69049,74166,0,0,0,0,1,43.182,1.888,94,94,0,0.0
1761477966.7572725,94,16.5,69597,74941,0,0,0,0,1,42.634,1.805,95,95,0,0.0
1761477970.811667,95,12.7,70145,75717,0,0,0,0,1,49.105,2.096,96,96,0,0.0
1761477974.859808,96,14.9,70693,76493,0,0,0,0,1,42.67,2.367,97,97,0,0.0
1761477978.9047527,97,17.6,71241,77268,0,0,0,0,1,41.993,2.262,98,98,0,0.0
1761477982.9536448,98,19.0,71789,78044,0,0,0,0,1,41.671,2.14,99,99,0,0.0
1761477987.0022726,99,18.6,72337,78820,0,0,0,0,1,42.654,2.068,100,100,0,0.0
1761477991.0531948,100,14.8,72885,79597,0,0,0,0,1,45.144,2.094,101,101,0,0.0
1761477995.1037576,101,17.8,73433,80373,0,0,0,0,1,41.804,2.172,102,102,0,0.0
1761477999.1503623,102,18.7,73981,81150,0,0,0,0,1,41.637,2.047,103,103,0,0.0
1761478003.2007892,103,21.3,74529,81927,0,0,0,0,1,42.919,1.999,104,104,0,0.0
1761478007.2489607,104,45.9,75077,82704,0,0,0,0,1,42.267,1.915,105,105,0,0.0
1761478011.2970214,105,51.4,75625,83479,0,0,0,0,1,42.437,1.806,106,106,0,0.0
1761478015.3429263,106,39.9,76173,84255,0,0,0,0,1,41.421,1.756,107,107,0,0.0
1761478019.3902578,107,17.0,76721,85032,0,0,0,0,1,42.048,1.686,108,108,0,0.0
1761478023.439769,108,13.7,77269,85809,0,0,0,0,1,41.85,1.593,109,109,0,0.0
1761478027.491844,109,12.6,77817,86586,0,0,0,0,1,44.753,1.675,110,110,0,0.0
1761478031.5458095,110,15.0,78365,87363,0,0,0,0,1,47.287,1.728,111,111,0,0.0
1761478035.5934486,111,13.8,78913,88140,0,0,0,0,1,42.697,1.907,112,112,0,0.0
1761478039.6404037,112,14.2,79531,88917,0,0,0,0,1,41.998,1.832,113,113,0,0.0
1761478043.6913936,113,15.5,80149,89694,0,0,0,0,1,43.479,1.81,114,114,0,0.0
1761478047.7413826,114,13.3,80697,90471,0,0,0,0,1,43.877,1.721,115,115,0,0.0
1761478051.7918115,115,14.6,81245,91247,0,0,0,0,1,44.209,1.635,116,116,0,0.0
1761478055.8435667,116,16.1,81793,92023,0,0,0,0,1,45.324,1.602,117,117,0,0.0
1761478059.892004,117,16.2,82341,92799,0,0,0,0,1,42.701,1.666,118,118,0,0.0
1761478063.9378865,118,15.7,82889,93576,0,0,0,0,1,42.471,1.576,119,119,0,0.0
1761478067.9867513,119,12.5,83437,94352,0,0,0,0,1,43.312,1.53,120,120,0,0.0
1761478072.0355656,120,13.1,83985,95130,0,0,0,0,1,45.696,1.584,121,121,0,0.0
1761478076.082293,121,12.5,84533,95907,0,0,0,0,1,41.525,1.745,122,122,0,0.0
1761478080.1328297,122,14.2,85081,96683,0,0,0,0,1,42.614,1.704,123,123,0,0.0
1761478084.1818116,123,14.2,85629,97530,0,0,0,0,1,43.132,1.63,124,124,0,0.0
1761478088.2311718,124,16.5,86247,98306,0,0,0,0,1,44.183,1.594,125,125,0,0.0
1761478092.2779405,125,49.2,86935,99082,0,0,0,0,1,42.438,1.603,126,126,0,0.0
1761478096.325962,126,34.5,87911,99858,0,0,0,0,1,42.978,1.537,127,127,0,0.0
1761478100.3762672,127,65.1,88459,100634,0,0,0,0,1,44.614,1.543,128,128,0,0.0
1761478104.4227724,128,38.0,89007,101411,0,0,0,0,1,42.357,1.588,129,129,0,0.0
1761478108.4757056,129,17.4,89695,102185,0,0,0,0,1,49.084,1.909,130,130,0,0.0
1761478112.529198,130,13.4,90243,102962,0,0,0,0,1,46.783,1.933,131,131,0,0.0
1761478116.5763087,131,13.5,90791,103739,0,0,0,0,1,41.837,2.122,132,132,0,0.0
1761478120.629853,132,13.2,91339,104515,0,0,0,0,1,46.848,2.302,133,133,0,0.0
1761478124.6812186,133,14.9,91887,105292,0,0,0,0,1,43.79,2.349,134,134,0,0.0
1761478128.7300751,134,19.1,92435,106069,0,0,0,0,1,42.061,2.311,135,135,0,0.0
1761478132.7785997,135,16.5,93263,106844,0,0,0,0,1,42.06,2.166,136,136,0,0.0
1761478136.8310478,136,12.4,93811,107621,0,0,0,0,1,43.708,2.134,137,137,0,0.0
1761478140.8803837,137,15.3,94359,108398,0,0,0,0,1,42.73,2.062,138,138,0,0.0
1761478144.9278674,138,16.9,94907,109175,0,0,0,0,1,42.597,1.941,139,139,0,0.0
1761478148.9758956,139,14.6,95455,109952,0,0,0,0,1,43.854,1.898,140,140,0,0.0
1761478153.0262449,140,37.0,96003,110729,0,0,0,0,1,42.554,1.861,141,141,0,0.0
1761478157.0812175,141,50.6,96551,111506,0,0,0,0,1,44.656,1.876,142,142,0,0.0
1761478161.133926,142,18.9,97099,112283,0,0,0,0,1,44.516,1.768,143,143,0,0.0
1761478165.1839306,143,41.6,97787,113060,0,0,0,0,1,43.153,1.742,144,144,0,0.0
1761478169.230089,144,19.6,98335,113837,0,0,0,0,1,41.796,1.718,145,145,0,0.0
1761478187.1821964,0,100.0,7967,1625,0,0,0,0,1,69.366,0.0,1,1,0,0.0
1761478191.2301617,1,63.0,10613,2469,0,0,0,0,1,42.252,1.695,2,2,0,0.0
1761478195.2825098,2,39.7,11338,3244,0,0,0,0,1,44.547,1.732,3,3,0,0.0
1761478199.3346217,3,21.7,13187,4088,0,0,0,0,1,45.04,1.655,4,4,0,0.0
1761478203.383632,4,17.3,13842,4862,0,0,0,0,1,43.568,1.643,5,5,0,0.0
1761478207.4391718,5,14.2,14390,5636,0,0,0,0,1,46.686,1.735,6,6,0,0.0
1761478211.489051,6,24.4,15288,6481,0,0,0,0,1,43.421,1.831,7,7,0,0.0
1761478215.5386128,7,39.3,16824,7256,0,0,0,0,1,43.843,1.743,8,8,0,0.0
1761478219.5878441,8,33.3,17512,8029,0,0,0,0,1,42.415,1.723,9,9,0,0.0
1761478223.6389246,9,32.2,18060,8804,0,0,0,0,1,44.546,1.749,10,10,0,0.0
1761478227.6879296,10,27.9,18608,9579,0,0,0,0,1,43.244,1.721,11,11,0,0.0
1761478231.7407722,11,31.3,19156,10354,0,0,0,0,1,47.69,1.891,12,12,0,0.0
1761478235.7900681,12,24.3,19704,11130,0,0,0,0,1,42.036,2.126,13,13,0,0.0
1761478239.8415778,13,51.3,20322,11975,0,0,0,0,1,45.204,2.191,14,14,0,0.0
1761478243.8998952,14,48.8,21220,12751,0,0,0,0,1,45.508,2.073,15,15,0,0.0
1761478247.9502697,15,20.3,22406,13525,0,0,0,0,1,42.433,2.136,16,16,0,0.0
1761478252.0031447,16,15.7,23094,14301,0,0,0,0,1,45.779,2.212,17,17,0,0.0
1761478256.0514114,17,15.2,23852,15077,0,0,0,0,1,42.209,2.297,18,18,0,0.0
1761478260.1021948,18,42.3,24470,15853,0,0,0,0,1,44.04,2.267,19,19,0,0.0
1761478264.1493042,19,13.6,25018,16628,0,0,0,0,1,42.821,2.202,20,20,0,0.0
1761478268.1960914,20,14.2,25566,17403,0,0,0,0,1,41.411,2.152,21,21,0,0.0
1761478272.2422621,21,11.4,26114,18177,0,0,0,0,1,41.259,2.027,22,22,0,0.0
1761478276.2903783,22,14.2,26662,18953,0,0,0,0,1,44.107,2.079,23,23,0,0.0
1761478280.3385973,23,28.7,27210,19729,0,0,0,0,1,42.491,2.05,24,24,0,0.0
1761478284.3838863,24,35.5,27758,20505,0,0,0,0,1,41.593,1.978,25,25,0,0.0
1761478288.4280574,25,21.3,28306,21280,0,0,0,0,1,41.702,1.861,26,26,0,0.0
1761478292.4767761,26,25.1,28854,22056,0,0,0,0,1,42.517,1.796,27,27,0,0.0
1761478296.524429,27,31.9,29472,22902,0,0,0,0,1,42.014,1.715,28,28,0,0.0
1761478300.5726306,28,32.1,30020,23678,0,0,0,0,1,42.352,1.629,29,29,0,0.0
1761478304.6250112,29,21.6,30778,24454,0,0,0,0,1,45.442,1.72,30,30,0,0.0
1761478308.673585,30,21.8,31396,25230,0,0,0,0,1,42.245,1.812,31,31,0,0.0
1761478312.7211192,31,29.9,32582,26006,0,0,0,0,1,42.69,1.727,32,32,0,0.0
1761478316.7705853,32,41.9,33200,26781,0,0,0,0,1,41.928,1.667,33,33,0,0.0
1761478320.8200915,33,27.6,33888,27557,0,0,0,0,1,43.134,1.638,34,34,0,0.0
1761478324.870053,34,41.6,34436,28332,0,0,0,0,1,44.645,1.63,35,35,0,0.0
1761478328.9206512,35,66.3,35124,29107,0,0,0,0,1,44.869,1.542,36,36,0,0.0
1761478332.9684017,36,30.2,35742,29883,0,0,0,0,1,41.833,1.635,37,37,0,0.0
1761478337.015145,37,17.2,36360,30659,0,0,0,0,1,42.475,1.573,38,38,0,0.0
1761478341.0679824,38,22.5,36908,31435,0,0,0,0,1,44.901,1.627,39,39,0,0.0
1761478345.1170654,39,17.9,37456,32211,0,0,0,0,1,42.993,1.644,40,40,0,0.0
1761478349.1662285,40,15.3,38004,32986,0,0,0,0,1,43.237,1.557,41,41,0,0.0
1761478353.2156386,41,15.5,38552,33762,0,0,0,0,1,42.644,1.497,42,42,0,0.0
1761478357.2606297,42,15.0,39100,34537,0,0,0,0,1,42.265,1.427,43,43,0,0.0
1761478361.3075266,43,15.7,39648,35312,0,0,0,0,1,41.934,1.358,44,44,0,0.0
1761478365.3543108,44,15.3,40196,36088,0,0,0,0,1,41.851,1.278,45,45,0,0.0
1761478369.4021873,45,12.5,40744,36864,0,0,0,0,1,41.98,1.207,46,46,0,0.0
1761478373.4510078,46,24.4,41292,37640,0,0,0,0,1,42.301,1.151,47,47,0,0.0
1761478377.4987223,47,32.8,41840,38415,0,0,0,0,1,42.321,1.081,48,48,0,0.0
1761478432.6214168,0,92.3,6153,1625,0,0,0,0,1,57.452,0.0,1,1,0,0.0
1761478436.6751695,1,54.3,8799,2469,0,0,0,0,1,45.918,0.721,2,2,0,0.0
1761478440.7253664,2,22.8,9347,3244,0,0,0,0,1,43.835,0.806,3,3,0,0.0
1761478444.7797427,3,23.8,11373,4089,0,0,0,0,1,44.778,0.815,4,4,0,0.0
1761478448.8272414,4,22.3,11921,4864,0,0,0,0,1,42.385,0.913,5,5,0,0.0
1761478452.8818324,5,43.4,12469,5638,0,0,0,0,1,46.89,1.138,6,6,0,0.0
1761478456.9386077,6,38.0,13297,6413,0,0,0,0,1,51.021,1.325,7,7,0,0.0
1761478460.9871905,7,52.4,14903,7258,0,0,0,0,1,43.311,1.724,8,8,0,0.0
