timestamp,seq,cpu_percent,rx_bytes,tx_bytes,rx_drop,tx_drop,tcp_retrans_segs,tcp_retrans_delta,send_success,rtt_ms,jitter_ms,total_sent,total_success,total_failures,loss_rate
1761477585.7254958,0,100.0,8496,1714,0,0,0,0,1,63.694,0.0,1,1,0,0.0
1761477588.7751775,1,53.6,11044,2560,0,0,0,0,1,45.131,1.16,2,2,0,0.0
1761477591.822939,2,9.5,12123,3335,0,0,0,0,1,43.651,1.18,3,3,0,0.0
1761477594.8688614,3,38.7,12671,4110,0,0,0,0,1,41.608,1.234,4,4,0,0.0
1761477597.9154115,4,23.3,14236,4955,0,0,0,0,1,41.725,1.164,5,5,0,0.0
1761477600.9682598,5,27.9,15175,5729,0,0,0,0,1,46.003,1.359,6,6,0,0.0
1761477604.013,6,43.8,15723,6504,0,0,0,0,1,41.888,1.531,7,7,0,0.0
1761477607.0658858,7,35.5,16341,7278,0,0,0,0,1,45.495,1.661,8,8,0,0.0
1761477610.1166773,8,25.8,16889,8053,0,0,0,0,1,44.251,1.635,9,9,0,0.0
1761477613.162703,9,23.5,18104,8898,0,0,0,0,1,41.361,1.713,10,10,0,0.0
1761477616.2104461,10,18.0,19393,9674,0,0,0,0,1,42.345,1.668,11,11,0,0.0
1761477619.2567317,11,10.4,19941,10450,0,0,0,0,1,42.023,1.584,12,12,0,0.0
1761477622.3065875,12,18.5,20489,11226,0,0,0,0,1,44.001,1.608,13,13,0,0.0
1761477625.3558834,13,57.4,21037,12002,0,0,0,0,1,42.892,1.577,14,14,0,0.0
1761477628.408032,14,27.6,21585,12778,0,0,0,0,1,46.972,1.733,15,15,0,0.0
1761477631.457639,15,45.4,22133,13554,0,0,0,0,1,43.611,1.835,16,16,0,0.0
1761477634.512044,16,10.8,22681,14329,0,0,0,0,1,46.03,1.872,17,17,0,0.0
1761477637.5656872,17,16.9,23299,15105,0,0,0,0,1,46.859,1.806,18,18,0,0.0
1761477640.6203122,18,22.5,23917,15880,0,0,0,0,1,46.597,1.71,19,19,0,0.0
1761477643.6742089,19,58.6,24852,16726,0,0,0,0,1,48.744,1.737,20,20,0,0.0
1761477646.7187366,20,29.5,26001,17501,0,0,0,0,1,41.296,2.094,21,21,0,0.0
1761477649.7658353,21,12.6,26549,18277,0,0,0,0,1,42.446,2.035,22,22,0,0.0
1761477652.8168182,22,17.2,27307,19052,0,0,0,0,1,46.842,2.183,23,23,0,0.0
1761477655.8670976,23,10.2,27995,19827,0,0,0,0,1,46.288,2.081,24,24,0,0.0
1761477658.9222846,24,12.9,28543,20603,0,0,0,0,1,45.769,1.983,25,25,0,0.0
1761477661.9690654,25,17.0,29091,21379,0,0,0,0,1,42.089,2.089,26,26,0,0.0
1761477665.0209262,26,16.4,29639,22155,0,0,0,0,1,45.229,2.155,27,27,0,0.0
1761477668.0699909,27,18.6,30187,22931,0,0,0,0,1,43.748,2.113,28,28,0,0.0
1761477671.1160464,28,16.4,30735,23707,0,0,0,0,1,41.883,2.097,29,29,0,0.0
1761477674.1614947,29,13.1,31283,24483,0,0,0,0,1,41.673,1.979,30,30,0,0.0
1761477677.2078888,30,33.7,31831,25258,0,0,0,0,1,42.301,1.895,31,31,0,0.0
1761477680.2537568,31,22.2,32379,26033,0,0,0,0,1,42.057,1.792,32,32,0,0.0
1761477683.2992263,32,19.1,32927,26809,0,0,0,0,1,41.544,1.712,33,33,0,0.0
1761477686.345138,33,16.0,33475,27585,0,0,0,0,1,42.647,1.674,34,34,0,0.0
1761477689.3901694,34,17.7,34023,28362,0,0,0,0,1,42.024,1.608,35,35,0,0.0
1761477692.437911,35,21.9,34571,29138,0,0,0,0,1,42.292,1.524,36,36,0,0.0
1761477695.4955368,36,11.6,35189,29913,0,0,0,0,1,47.301,1.742,37,37,0,0.0
1761477698.5403628,37,24.0,35737,30687,0,0,0,0,1,41.936,1.968,38,38,0,0.0
1761477701.5967598,38,23.3,36355,31463,0,0,0,0,1,49.717,2.332,39,39,0,0.0
1761477704.6474268,39,16.1,36903,32239,0,0,0,0,1,44.3,2.525,40,40,0,0.0
1761477707.6966944,40,25.3,37978,33085,0,0,0,0,1,43.501,2.417,41,41,0,0.0
